2023-06-01		12:22:56	f87479fb-a4a9-4394-a458-a235fdbca80d	 GET	undefined	/ 
2023-06-13		11:01:45	79be0c5c-38bc-4246-aade-c4b2149e4807	 GET	http://localhost:5173	/users 
2023-06-13		11:02:46	0a48279b-f2d6-47d3-8a4d-c1e62a8f5e15	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:02:46	2a9fbdb7-8cd5-4d4c-9cc3-1617b33b855f	 GET	http://localhost:5173	/users 
2023-06-13		11:03:47	3edabd9c-f78c-415b-bfe7-60b630bf7cda	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:03:47	d25a25df-6262-4d40-aa0f-2efaccddfcff	 GET	http://localhost:5173	/users 
2023-06-13		11:04:48	c0148143-869c-466a-b50d-b5f60969b477	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:04:48	6a75fc11-58c6-4be0-9df7-3268b668e338	 GET	http://localhost:5173	/users 
2023-06-13		11:05:49	639aaf12-556f-4879-b542-04455c74c4e3	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:05:49	c8bc22d1-3089-497d-bd6a-525226af6d1e	 GET	http://localhost:5173	/users 
2023-06-13		11:06:50	2d5a021e-633a-49ca-8a35-4d6479681eb6	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:06:50	a96c249b-d299-429d-b5e2-93b8ad624246	 GET	http://localhost:5173	/users 
2023-06-13		11:07:51	13b44d32-31f8-4f54-a9ca-7d1045a06ffb	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:07:51	4d0e0468-d148-4ab9-a95c-66a759628ef5	 GET	http://localhost:5173	/users 
2023-06-13		11:08:52	9ae234cb-593f-48a6-8778-a807c9baa3ad	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:08:52	a6234fa8-a787-48bd-a0bb-56fb34dda66b	 GET	http://localhost:5173	/users 
2023-06-13		11:09:53	efe738d2-7383-409e-be35-187200cb876a	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:09:53	6bf9dedd-d550-45d5-85dc-7b8e3a97f9da	 GET	http://localhost:5173	/users 
2023-06-13		11:10:14	dd23c2f3-046d-4519-9244-34bfe0e8dbf3	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:10:14	b13a973b-b3b9-441b-ae74-1c9561fe2c13	 GET	http://localhost:5173	/users 
2023-06-13		11:11:15	8869fcbb-c991-477f-ac7a-8ecc65cc7b78	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:11:15	42dda955-26c5-4c2d-9cae-45d4cb06b6dc	 GET	http://localhost:5173	/users 
2023-06-13		11:12:00	b3d0b591-40cf-40f7-a45b-dcf586c7257d	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:12:00	88ee163d-e876-4b07-99f8-0307792130d1	 GET	http://localhost:5173	/users 
2023-06-13		11:12:25	5b1ccac8-f199-4980-9c04-e1c0381dd893	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:12:25	d23b3a42-052f-4695-abcd-f4c45d495f56	 GET	http://localhost:5173	/users 
2023-06-13		11:13:26	291f60ca-1494-4e7b-ab03-83bcca80f694	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:13:26	0ca49c4c-4e7a-43ef-9a1f-a8953ebaf5a7	 GET	http://localhost:5173	/users 
2023-06-13		11:14:27	a950ba39-fd43-464e-8e56-f00eb1d2f7f5	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:14:27	ae8464f6-0362-4574-81b7-8589984c7ce6	 GET	http://localhost:5173	/users 
2023-06-13		11:15:28	6fa23fc3-7910-49ea-8bcc-478c180f89bb	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:15:28	e786e4ab-7f0b-414b-b6d0-64b4838695dd	 GET	http://localhost:5173	/users 
2023-06-13		11:16:29	f9502cbb-c9ed-4898-903a-6e47a7ed1849	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:16:29	83f0883e-3023-4153-8d3b-8a3d4e413e16	 GET	http://localhost:5173	/users 
2023-06-13		11:17:30	8929a288-2c0c-497b-b854-e3f32b8da63d	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:17:30	b1e5b74e-b49e-4d30-bf38-70eea4f62363	 GET	http://localhost:5173	/users 
2023-06-13		11:18:31	410ee71c-21b4-4944-ad78-3f1a0ab17f0d	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:18:31	45e9c247-e661-4b98-b7f3-1945ffe54bb1	 GET	http://localhost:5173	/users 
2023-06-13		11:18:32	c20238fd-f53a-400f-b18d-69a027d58d66	 GET	http://localhost:5173	/users 
2023-06-13		11:19:33	7a3fa33e-931d-4a5e-85bb-5c6fd7c93f7e	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:19:33	22a0f449-8c7b-4f45-8b82-9c87e1dceac6	 GET	http://localhost:5173	/users 
2023-06-13		11:20:34	26aa5a36-276e-40f5-b057-abfa21a64ac7	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:20:34	4d89b072-0493-4de8-9ffb-3746960ef6bf	 GET	http://localhost:5173	/users 
2023-06-13		11:21:35	fd854b5f-e9cd-48d5-8d3a-9b816d623649	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:21:35	484e813b-706a-46de-8028-a6256ee1c432	 GET	http://localhost:5173	/users 
2023-06-13		11:22:11	82b74753-c0a2-4632-8d1a-702b9157b4d1	 GET	http://localhost:5173	/users 
2023-06-13		11:22:11	1ee89859-b9e0-4b5c-abd8-8e98e9a664a5	 GET	http://localhost:5173	/notes 
2023-06-13		11:22:11	3f059eab-208f-4f33-b90b-164047bad69e	 GET	http://localhost:5173	/users 
2023-06-13		11:22:12	40117a6e-c60b-47b5-91e5-1d568ca9f69d	 GET	http://localhost:5173	/users 
2023-06-13		11:22:12	114494e3-cc2d-48df-b0da-eb0f424e99c9	 GET	http://localhost:5173	/notes 
2023-06-13		11:22:12	e6269725-8ccc-4979-a8ca-20c814116967	 GET	http://localhost:5173	/users 
2023-06-13		11:22:44	e857104a-e2b9-4bf9-adfa-9889dca6fb11	 GET	http://localhost:5173	/users 
2023-06-13		11:22:44	addb080f-bbfe-4a56-9b9c-9e0673d08b49	 GET	http://localhost:5173	/notes 
2023-06-13		11:22:44	f2a8bfde-7206-4368-b810-7c9359b1efcb	 GET	http://localhost:5173	/users 
2023-06-13		11:23:45	7f6a2c06-db0f-419b-a0d7-66c08df93ae5	 GET	http://localhost:5173	/users 
2023-06-13		11:24:46	918679f9-d688-4f7a-8435-15130a4df5e0	 GET	http://localhost:5173	/users 
2023-06-13		11:25:47	941553f8-ab3a-4085-8143-d95b711ad550	 GET	http://localhost:5173	/users 
2023-06-13		11:26:48	b82d63ac-ace9-43ac-b6f9-33f30165f032	 GET	http://localhost:5173	/users 
2023-06-13		11:27:49	56c459cb-cea9-4208-9675-1792ef286167	 GET	http://localhost:5173	/users 
2023-06-13		11:28:50	376b61a5-b095-446a-af73-6039c870cdff	 GET	http://localhost:5173	/users 
2023-06-13		11:29:51	f3caa2c8-48af-408d-9045-acb51c4b5ac5	 GET	http://localhost:5173	/users 
2023-06-13		11:30:52	2da54676-6f2f-4794-b870-d876b8f6ec1b	 GET	http://localhost:5173	/users 
2023-06-13		11:31:35	2fea97a2-d884-49c1-9fac-41a40188810b	 GET	http://localhost:5173	/users 
2023-06-13		11:32:35	9ec6b31e-d10e-4ac8-817e-1dce28e160e9	 GET	http://localhost:5173	/users 
2023-06-13		11:32:51	38a17800-f38c-41fb-8964-7728e3268fcf	 POST	http://localhost:5173	/auth/logout 
2023-06-13		11:33:00	a3fbc013-2427-42e8-9960-6fcc79360632	 OPTIONS	http://localhost:5173	/auth 
2023-06-13		11:33:00	1a8416d6-3af1-4f71-b1ac-1c43c6c14cd6	 POST	http://localhost:5173	/auth 
2023-06-13		11:33:01	477bd4c2-d70e-48ac-aacb-c384f63a033f	 OPTIONS	http://localhost:5173	/notes 
2023-06-13		11:33:01	1a666295-bdd8-410a-9549-ecd0e7db6aed	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:33:01	e41edfaf-0e10-45d2-851b-a99d54ebe252	 GET	http://localhost:5173	/notes 
2023-06-13		11:33:01	ce2c9d7f-5e24-4cea-bb1f-807f9933f325	 GET	http://localhost:5173	/users 
2023-06-13		11:34:01	434d766c-9bce-4117-a925-3c761a14be58	 GET	http://localhost:5173	/notes 
2023-06-13		11:34:01	aefc42a1-899f-42ca-95d0-e1ec6e6f153c	 GET	http://localhost:5173	/users 
2023-06-13		11:34:09	66cfec05-c189-4665-a29f-fbe998911ff7	 GET	http://localhost:5173	/users 
2023-06-13		11:34:16	e3a238ed-ee37-4a19-8050-7471f3d61e91	 POST	http://localhost:5173	/auth/logout 
2023-06-13		11:34:21	eb7a31c8-a7a2-49ab-8348-4dcccc1a53cd	 OPTIONS	http://localhost:5173	/auth 
2023-06-13		11:34:21	34ff88e0-9a12-4f2f-bfc8-1d33fabfcf63	 POST	http://localhost:5173	/auth 
2023-06-13		11:34:21	284ee537-b24f-4e3b-8da5-a4dab88bcb27	 OPTIONS	http://localhost:5173	/notes 
2023-06-13		11:34:21	766e5db1-e46a-4b88-b3cc-20ac25eed470	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:34:21	a15e32d7-a069-4465-8cbd-8d49703e9a5d	 GET	http://localhost:5173	/notes 
2023-06-13		11:34:21	5d5edee7-95fc-4231-980f-ac6d13fc471c	 GET	http://localhost:5173	/users 
2023-06-13		11:34:24	1f607373-7029-4678-8357-66f5a90be9c8	 GET	http://localhost:5173	/users 
2023-06-13		11:34:36	c45566ea-e686-4955-a4bf-dee839f8ebc2	 GET	http://localhost:5173	/users 
2023-06-13		11:34:36	86869433-7f89-494c-8148-2d45158142b5	 GET	http://localhost:5173	/notes 
2023-06-13		11:34:36	126f14df-5983-4753-bca2-2c83a367e79c	 GET	http://localhost:5173	/users 
2023-06-13		11:35:07	f92bb9e1-9ef6-4044-838d-84abbefc49f9	 GET	http://localhost:5173	/users 
2023-06-13		11:35:07	07b50f42-6bc5-494a-ae28-89473f946084	 POST	http://localhost:5173	/auth/logout 
2023-06-13		11:35:48	4bd1c62e-32bf-4ab9-858b-49e8130316f2	 OPTIONS	http://localhost:5173	/auth 
2023-06-13		11:35:48	fdf5652d-dd5c-42a0-9bdc-a4a78bb57e2f	 POST	http://localhost:5173	/auth 
2023-06-13		11:35:49	0c15fbae-63f6-4fa0-a1cb-657495f92c15	 OPTIONS	http://localhost:5173	/notes 
2023-06-13		11:35:49	18ece51c-0d02-49e4-bd72-d873ffcc5837	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:35:49	97ed80d8-f3de-432b-8fab-0ed00621257e	 GET	http://localhost:5173	/notes 
2023-06-13		11:35:49	c81f7ae6-20a9-4189-b1a4-7fecde2da7c5	 GET	http://localhost:5173	/users 
2023-06-13		11:35:55	3f0e4482-11b6-4377-b549-7046b9b10745	 OPTIONS	http://localhost:5173	/notes 
2023-06-13		11:35:55	52887b1e-aac8-4f54-a79c-db5a2d5b5f58	 GET	http://localhost:5173	/notes 
2023-06-13		11:36:05	4d2d3582-a5e5-4d50-af07-ab2b7034c8a9	 GET	http://localhost:5173	/notes 
2023-06-13		11:36:05	3508a4ca-6dc4-4e8a-97e7-f91bc570127f	 GET	http://localhost:5173	/notes 
2023-06-13		11:36:05	dd0079b5-c7c9-4856-8df3-283c02d55e7b	 GET	http://localhost:5173	/users 
2023-06-13		11:36:08	38d9c8be-1163-47b6-8bad-5dbf7960fab9	 POST	http://localhost:5173	/auth/logout 
2023-06-13		11:36:24	7a2f5c60-2b0e-4685-a09e-bb6c8a866cb3	 OPTIONS	http://localhost:5173	/auth 
2023-06-13		11:36:24	f21c8f91-dce6-443d-9aec-65847018d9c5	 POST	http://localhost:5173	/auth 
2023-06-13		11:36:24	f8bbbcc5-e336-4dc1-9d06-36663ba21637	 OPTIONS	http://localhost:5173	/notes 
2023-06-13		11:36:24	792b0eb5-9f12-4dbf-ba1f-cb922f40843c	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:36:24	9623ce4d-2647-4694-9755-c3eb292a06a8	 GET	http://localhost:5173	/users 
2023-06-13		11:36:24	69b46534-896e-4a45-ab64-96610f1c9b14	 GET	http://localhost:5173	/notes 
2023-06-13		11:36:36	c5d0d50c-648c-4ee7-875d-14c0cd3d5d64	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:36:36	53d3470a-ed68-451e-9f56-8662324762fb	 GET	http://localhost:5173	/users 
2023-06-13		11:36:36	b704c83a-20ea-40e6-875f-9b5fcabd5e57	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-13		11:36:36	7c57bbe3-3c01-434b-8e64-7008c10cb600	 GET	http://localhost:5173	/auth/refresh 
2023-06-13		11:37:36	e7cfd559-0105-4a3c-b7ff-e8a517c590cc	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:37:36	b79012e4-9137-405b-a347-e70ef8460b2b	 GET	http://localhost:5173	/users 
2023-06-13		11:37:36	28dbb3e3-beea-44ad-99fd-e2372c780de2	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-13		11:37:36	d611a2d5-5364-47fb-98ee-d13a9aaedf8c	 GET	http://localhost:5173	/auth/refresh 
2023-06-13		11:38:36	00398112-2315-4c9c-a9de-4d5e791ad9e3	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:38:36	f6b8d526-2d0e-4717-b56d-1b3439f9ef6f	 GET	http://localhost:5173	/users 
2023-06-13		11:38:36	bb3dd482-afe5-47c4-a6d7-bb1e3bdc0749	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-13		11:38:36	c0b7a1ff-21f4-479c-8915-7fc3e77a3fac	 GET	http://localhost:5173	/auth/refresh 
2023-06-13		11:39:25	dff9bb49-0523-4534-b0d6-2a0b8943ab27	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:39:25	5900e58d-09e0-42ca-b00d-7b4c9b6f0fb2	 GET	http://localhost:5173	/users 
2023-06-13		11:39:25	05bc6d30-3564-4bd6-acb5-798b426c6d9a	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-13		11:39:25	b9cffd39-dad9-4d72-a626-cf6ac22b848c	 GET	http://localhost:5173	/auth/refresh 
2023-06-13		11:40:26	8d76cf76-0bf6-4aa0-8b91-85eb502184c5	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:40:26	d80a1f05-9d03-4b53-8cb2-10a00054e747	 GET	http://localhost:5173	/users 
2023-06-13		11:40:26	cd19a886-3932-4a80-a1bb-cfa8046471bd	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-13		11:40:26	74c550c6-c107-4be3-8c54-a2cf9ac16d93	 GET	http://localhost:5173	/auth/refresh 
2023-06-13		11:41:27	51a6ba37-f022-4d70-8fa3-c0d37d9934eb	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:41:27	93f9d13b-f17a-4ca5-b01f-5f9de5ed03e5	 GET	http://localhost:5173	/users 
2023-06-13		11:41:27	de8f0e61-e448-48d9-9107-6e3a935ebcb3	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-13		11:41:27	3afaea67-0740-4676-8ee4-edb5829b935a	 GET	http://localhost:5173	/auth/refresh 
2023-06-13		11:41:28	f601b89f-cd50-402f-987b-75737b554e1d	 GET	http://localhost:5173	/users 
2023-06-13		11:41:28	8ceada57-e0ae-4c20-b14b-72f1c78932e2	 GET	http://localhost:5173	/auth/refresh 
2023-06-13		11:42:29	7933088e-861e-438c-b69f-5e45617d7405	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:42:29	feacfb4d-ce02-416e-bee7-2753fbaa80f3	 GET	http://localhost:5173	/users 
2023-06-13		11:42:29	29346fe4-da01-4f01-8a4c-b487d28cecae	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-13		11:42:29	454d96e1-d8cb-4ce2-bcbb-602e443f3bae	 GET	http://localhost:5173	/auth/refresh 
2023-06-13		11:43:30	753d5418-3eeb-444b-bcb7-c46bf41ec77e	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:43:30	5b4cb084-21b7-401d-9951-15c04bbed365	 GET	http://localhost:5173	/users 
2023-06-13		11:43:30	58e259fd-8f80-441a-a730-0e057639009f	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-13		11:43:30	6dbe84a0-38cf-4dda-a35b-7839bb53c77d	 GET	http://localhost:5173	/auth/refresh 
2023-06-13		11:44:31	5c6bcc13-4df6-42c6-828d-3f278ee3c73d	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:44:31	0688cd28-66ba-4c31-bc46-8debf875fd12	 GET	http://localhost:5173	/users 
2023-06-13		11:44:31	85bb9c5d-afe9-424d-a8ca-4fe89b425906	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-13		11:44:31	3dd7b7df-2add-4889-8e49-d8be2e77a137	 GET	http://localhost:5173	/auth/refresh 
2023-06-13		11:45:32	79dd7327-58e7-4dbd-95d5-d2c834035f76	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:45:32	707e1bfc-95b3-4a4f-ba46-1201d0560b0e	 GET	http://localhost:5173	/users 
2023-06-13		11:45:32	c9ba5a24-3804-4d1e-98b6-a3f6bb8de0f2	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-13		11:45:32	a10c689e-c09d-4071-b42c-3436c855a695	 GET	http://localhost:5173	/auth/refresh 
2023-06-13		11:46:33	0e304041-ff10-4e94-91ac-02c162f9ee1e	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:46:33	88fb4db2-8a5d-403b-bac2-cfa0ff988246	 GET	http://localhost:5173	/users 
2023-06-13		11:46:33	c853631d-424b-4124-9e9a-4d44624fc47f	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-13		11:46:33	302ae250-a210-48af-878a-df79be6f39e1	 GET	http://localhost:5173	/auth/refresh 
2023-06-13		11:47:34	c1595a9c-361e-4c15-ab5f-e66ead30305f	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:47:34	7f49a0e2-39ab-4aae-8bfd-8d459adbe9f2	 GET	http://localhost:5173	/users 
2023-06-13		11:47:34	338d2cf6-e1b6-4baf-bd7c-f5bd803e88b0	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-13		11:47:34	f35e0b3a-e93a-4a4e-8d0d-2450f8d61a88	 GET	http://localhost:5173	/auth/refresh 
2023-06-13		11:48:35	6b8ac699-4bb3-4154-a034-40889b750048	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:48:35	0ac2ceb5-2555-4170-99ed-55357cf488a0	 GET	http://localhost:5173	/users 
2023-06-13		11:48:35	cdd2dc57-e279-4306-ba82-1b7ff3c9153d	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-13		11:48:35	3f7444d3-b760-4f90-9f1c-b059360b11df	 GET	http://localhost:5173	/auth/refresh 
2023-06-13		11:49:36	700fc53e-0b60-4eba-9568-855bb12fcc42	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:49:36	7e6905f5-2ac2-47c7-8059-5e4d02f67233	 GET	http://localhost:5173	/users 
2023-06-13		11:49:36	3c42cedf-4c3a-43cd-996f-fdfa99478fee	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-13		11:49:36	a795973f-9ebf-4d1f-b2e7-cd2a5abc8999	 GET	http://localhost:5173	/auth/refresh 
2023-06-13		11:50:37	4a9b20f0-1fba-48f1-a536-b5c918ba32f5	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:50:37	6afb989a-fd65-48a3-aac6-9e84ba626eac	 GET	http://localhost:5173	/users 
2023-06-13		11:50:37	5d21f37f-ceb6-499f-8918-0abc62875ef3	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-13		11:50:37	23251cc4-f786-4996-a0c4-fb7ed0ef5521	 GET	http://localhost:5173	/auth/refresh 
2023-06-13		11:51:38	86ee660d-c1f0-4513-bbd6-2d86530c35ae	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:51:38	79e4e422-2012-4b4e-a0a6-f497bdfffeda	 GET	http://localhost:5173	/users 
2023-06-13		11:51:38	c10c6bca-b9fe-4c8c-ac4b-890e5db7e948	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-13		11:51:38	b45e6290-9394-4c0c-a77c-a52364f71491	 GET	http://localhost:5173	/auth/refresh 
2023-06-13		11:52:39	700134a0-5a45-4b28-a794-a348e4e177bb	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:52:39	1da5f0b6-7894-49c9-986e-2c2e29731fa2	 GET	http://localhost:5173	/users 
2023-06-13		11:52:39	74c18c12-87cf-4900-9da0-21dd491dea13	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-13		11:52:39	cdbde4a6-0f98-429b-ad45-7e281cf90af3	 GET	http://localhost:5173	/auth/refresh 
2023-06-13		11:53:40	6762948c-93c1-4160-ac24-61883b1ae150	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:53:40	a13165ca-9785-464b-bbbd-71ac8e6cd6e9	 GET	http://localhost:5173	/users 
2023-06-13		11:53:40	2280d975-f52c-4d84-828b-a237365440bb	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-13		11:53:40	00e54ebc-a569-4fff-95e6-2a4d22a0cf0a	 GET	http://localhost:5173	/auth/refresh 
2023-06-13		11:54:46	cc91c3a7-0102-44ab-8172-f70ffa91cf88	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:54:46	fd6132fe-7f5c-4ff4-ba19-ed50c676d493	 GET	http://localhost:5173	/users 
2023-06-13		11:54:46	7c0cf959-258c-4735-8ad2-2fd4f8128314	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-13		11:54:46	b419ffc2-4bdc-49eb-8684-c202bfee61bf	 GET	http://localhost:5173	/auth/refresh 
2023-06-13		11:55:47	15af210b-ffd6-4a06-a69a-c277521f8280	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:55:47	13f1987d-ff82-489c-aee3-ff1b208fb1c1	 GET	http://localhost:5173	/users 
2023-06-13		11:55:47	8a451e96-9156-44a6-b643-ca3463567b73	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-13		11:55:47	db1e0bc0-9d11-4eb2-999b-1e2c3a8ff0c3	 GET	http://localhost:5173	/auth/refresh 
2023-06-13		11:56:48	1a0b60c0-a977-4179-9a7e-4abee7a99b62	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:56:48	1beeea12-202f-4274-8776-e618969e687e	 GET	http://localhost:5173	/users 
2023-06-13		11:56:48	97b51ccf-913c-47bd-b57e-e98a74db0a81	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-13		11:56:48	a0e8cba8-1a97-49fd-82a8-60c59fc87b30	 GET	http://localhost:5173	/auth/refresh 
2023-06-13		11:57:45	44d31c60-9b9a-485b-9661-6419aefdc628	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:57:45	6e67c919-82c3-441b-b71d-f0ebb11f0afc	 GET	http://localhost:5173	/users 
2023-06-13		11:57:45	1013e590-c96f-44af-9d60-0bd6b0c4835b	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-13		11:57:45	39cf55ac-14cb-4de0-8751-88e048e68821	 GET	http://localhost:5173	/auth/refresh 
2023-06-13		11:57:46	8092f9ab-d58a-483a-bee2-cee9349a50d2	 GET	http://localhost:5173	/users 
2023-06-13		11:57:46	517ba1b0-a916-4bf3-a9b2-6cb4fc9cd7c3	 GET	http://localhost:5173	/notes 
2023-06-13		11:57:46	2bc3f4eb-61a1-4b30-be59-ee7caec79faf	 GET	http://localhost:5173	/users 
2023-06-13		11:58:13	4ed515e7-d824-47a2-a911-a008537d1d19	 OPTIONS	http://localhost:5173	/auth 
2023-06-13		11:58:13	1b560d84-36a1-4ff9-b2f3-b403a55f3cd0	 POST	http://localhost:5173	/auth 
2023-06-13		11:58:22	e683491e-0f5b-45fd-91b1-dc65775d688d	 OPTIONS	http://localhost:5173	/notes 
2023-06-13		11:58:22	a3ec6da3-6aea-4248-964c-3ed74cea984f	 OPTIONS	http://localhost:5173	/users 
2023-06-13		11:58:22	657b0b62-7598-48aa-9b1f-070b90913288	 GET	http://localhost:5173	/users 
2023-06-13		11:58:22	2d14e554-ed6b-4e4c-b677-bf9eac5f4575	 GET	http://localhost:5173	/notes 
2023-06-13		14:12:11	60e86514-4628-458d-90a8-c280e4bfdba9	 OPTIONS	http://localhost:5173	/auth 
2023-06-13		14:12:11	279c18ad-cc95-4795-8e93-35d2baf4c04c	 POST	http://localhost:5173	/auth 
2023-06-13		14:19:17	03418cd5-6c47-427b-a0fd-5f7a881e27e8	 OPTIONS	http://localhost:5173	/auth 
2023-06-13		14:19:17	bfaaffab-ede6-45e9-b1fb-d9e54687f02b	 POST	http://localhost:5173	/auth 
2023-06-13		14:19:19	52ccae1c-0a58-4e66-b810-f6cb68670a73	 OPTIONS	http://localhost:5173	/notes 
2023-06-13		14:19:19	2a3464d7-5529-4fb1-8aac-0829a11278dd	 OPTIONS	http://localhost:5173	/users 
2023-06-13		14:19:19	e16a8965-73d4-4255-8b86-76515563012e	 GET	http://localhost:5173	/notes 
2023-06-13		14:19:19	1a1ce759-67ad-4f3d-97a5-bba1149921cb	 GET	http://localhost:5173	/users 
2023-06-13		15:04:53	9d138cb2-55db-40ef-8a5a-4847f7e68a04	 OPTIONS	http://localhost:5173	/auth 
2023-06-13		15:04:53	d34e5585-c7dc-45a0-814c-63ac58cf29b6	 POST	http://localhost:5173	/auth 
2023-06-13		15:04:55	baf4a503-f99f-4505-80f7-dfaeea1b0f0d	 OPTIONS	http://localhost:5173	/notes 
2023-06-13		15:04:55	5e969b29-f1f8-42c6-b543-d1d9957bc715	 OPTIONS	http://localhost:5173	/users 
2023-06-13		15:04:55	a1162b99-71fe-4a43-bcb8-34c0f50c127a	 GET	http://localhost:5173	/notes 
2023-06-13		15:04:55	da206768-80d0-4b3b-8cc1-a9738f055685	 GET	http://localhost:5173	/users 
2023-06-13		15:05:04	ca22284c-60c6-436f-8c7e-e1be16ea8afa	 OPTIONS	http://localhost:5173	/users 
2023-06-13		15:05:04	385136b3-d2ef-4e46-b666-ddc76fe64db5	 GET	http://localhost:5173	/users 
2023-06-13		15:05:14	40765158-a6ae-47bc-a616-f92f02f84ff2	 GET	http://localhost:5173	/notes 
2023-06-13		15:05:14	5d376032-8f80-49a3-b319-a15953b25929	 GET	http://localhost:5173	/users 
2023-06-13		15:05:14	b5360bc3-aa26-4341-aa70-81ab5f75bce5	 GET	http://localhost:5173	/auth/refresh 
2023-06-13		15:05:24	7bd700c2-cbcb-4bd7-b280-923417365558	 OPTIONS	http://localhost:5173	/auth 
2023-06-13		15:05:24	c341dcdb-681b-45d4-bfba-517a2e087956	 POST	http://localhost:5173	/auth 
2023-06-13		15:05:25	fcae83f9-3635-49c1-b51c-35b8990728db	 OPTIONS	http://localhost:5173	/notes 
2023-06-13		15:05:25	cf9fe208-0467-48e2-931d-c572542cecc3	 OPTIONS	http://localhost:5173	/users 
2023-06-13		15:05:25	fbb9b4be-c4a8-4b01-8c91-54e3f7dcb1db	 GET	http://localhost:5173	/notes 
2023-06-13		15:05:25	bdb1271d-0441-42ea-8b12-308acaea2979	 GET	http://localhost:5173	/users 
2023-06-13		15:05:30	611f6289-db02-4f25-b4ec-ea2128117c8d	 GET	http://localhost:5173	/users 
2023-06-13		15:05:44	8d4b4854-60dd-44d1-b035-bdbe4e611df7	 OPTIONS	http://localhost:5173	/users 
2023-06-13		15:05:44	24daaa1f-f4c6-4d83-9e86-2433aab43ca0	 GET	http://localhost:5173	/users 
